item_index,step_num,question_type,question,answer,answer_binary,subject,title,num_steps
254,4,question_attr_4,Is there a Supermarket Employee is determined?,no,0,Supermarket Employee,,6
254,4,question_count,Are there four Supermarket Employees?,yes,1,Supermarket Employee,,6
254,4,question_interaction_1,Is the Supermarket Employee laughing high-five with the Supermarket Employee with tattoos on leg?,yes,1,Supermarket Employee,,6
254,4,question_interaction_2,Is the Supermarket Employee with braids hair pouring the other a cup of tea or coffee with the Supermarket Employee is determined?,no,0,Supermarket Employee,,6
258,1,question_attr_1,Is there a Casino Dealer with suitcase in hand?,yes,1,Casino Dealer,,6
258,1,question_attr_2,Is there a Casino Dealer wearing leather gloves?,no,0,Casino Dealer,,6
258,1,question_attr_3,Is there a Casino Dealer with a nose piercing?,no,0,Casino Dealer,,6
258,1,question_attr_4,Is there a Casino Dealer is laughing?,no,0,Casino Dealer,,6
258,1,question_count,Are there four Casino Dealers?,no,0,Casino Dealer,,6
258,1,question_interaction_1,Is the Casino Dealer with suitcase in hand placing a comforting hand on the other's shoulder or back with the Casino Dealer wearing leather gloves?,no,0,Casino Dealer,,6
258,1,question_interaction_2,Is the Casino Dealer with a nose piercing pointing an accusatory finger at the other with the Casino Dealer is laughing?,no,0,Casino Dealer,,6
258,2,question_attr_1,Is there a Casino Dealer with suitcase in hand?,no,0,Casino Dealer,,6
258,2,question_attr_2,Is there a Casino Dealer wearing leather gloves?,yes,1,Casino Dealer,,6
258,2,question_attr_3,Is there a Casino Dealer with a nose piercing?,no,0,Casino Dealer,,6
258,2,question_attr_4,Is there a Casino Dealer is laughing?,no,0,Casino Dealer,,6
258,2,question_count,Are there four Casino Dealers?,no,0,Casino Dealer,,6
258,2,question_interaction_1,Is the Casino Dealer with suitcase in hand placing a comforting hand on the other's shoulder or back with the Casino Dealer wearing leather gloves?,no,0,Casino Dealer,,6
258,2,question_interaction_2,Is the Casino Dealer with a nose piercing pointing an accusatory finger at the other with the Casino Dealer is laughing?,no,0,Casino Dealer,,6
258,3,question_attr_1,Is there a Casino Dealer with suitcase in hand?,yes,1,Casino Dealer,,6
258,3,question_attr_2,Is there a Casino Dealer wearing leather gloves?,no,0,Casino Dealer,,6
258,3,question_attr_3,Is there a Casino Dealer with a nose piercing?,no,0,Casino Dealer,,6
258,3,question_attr_4,Is there a Casino Dealer is laughing?,yes,1,Casino Dealer,,6
258,3,question_count,Are there four Casino Dealers?,no,0,Casino Dealer,,6
258,3,question_interaction_1,Is the Casino Dealer with suitcase in hand placing a comforting hand on the other's shoulder or back with the Casino Dealer wearing leather gloves?,no,0,Casino Dealer,,6
258,3,question_interaction_2,Is the Casino Dealer with a nose piercing pointing an accusatory finger at the other with the Casino Dealer is laughing?,no,0,Casino Dealer,,6
258,4,question_attr_1,Is there a Casino Dealer with suitcase in hand?,no,0,Casino Dealer,,6
258,4,question_attr_2,Is there a Casino Dealer wearing leather gloves?,yes,1,Casino Dealer,,6
258,4,question_attr_3,Is there a Casino Dealer with a nose piercing?,no,0,Casino Dealer,,6
258,4,question_attr_4,Is there a Casino Dealer is laughing?,yes,1,Casino Dealer,,6
258,4,question_count,Are there four Casino Dealers?,no,0,Casino Dealer,,6
258,4,question_interaction_1,Is the Casino Dealer with suitcase in hand placing a comforting hand on the other's shoulder or back with the Casino Dealer wearing leather gloves?,no,0,Casino Dealer,,6
258,4,question_interaction_2,Is the Casino Dealer with a nose piercing pointing an accusatory finger at the other with the Casino Dealer is laughing?,no,0,Casino Dealer,,6
271,1,question_attr_1,Is there a Paramedic with tablet in hand?,no,0,Paramedic,,6
271,1,question_attr_2,Is there a Paramedic with tattoos on arm?,no,0,Paramedic,,6
271,1,question_attr_3,Is there a Paramedic wearing anklet?,no,0,Paramedic,,6
271,1,question_attr_4,Is there a Paramedic wearing glasses?,no,0,Paramedic,,6
271,1,question_count,Are there four Paramedics?,no,0,Paramedic,,6
271,1,question_interaction_1,Is the Paramedic with tablet in hand Bowing to the Paramedic with tattoos on arm?,no,0,Paramedic,,6
271,1,question_interaction_2,Is the Paramedic wearing anklet shaking hands with the Paramedic wearing glasses?,yes,1,Paramedic,,6
271,2,question_attr_1,Is there a Paramedic with tablet in hand?,yes,1,Paramedic,,6
271,2,question_attr_2,Is there a Paramedic with tattoos on arm?,yes,1,Paramedic,,6
271,2,question_attr_3,Is there a Paramedic wearing anklet?,no,0,Paramedic,,6
271,2,question_attr_4,Is there a Paramedic wearing glasses?,no,0,Paramedic,,6
271,2,question_count,Are there four Paramedics?,no,0,Paramedic,,6
271,2,question_interaction_1,Is the Paramedic with tablet in hand Bowing to the Paramedic with tattoos on arm?,yes,1,Paramedic,,6
271,2,question_interaction_2,Is the Paramedic wearing anklet shaking hands with the Paramedic wearing glasses?,no,0,Paramedic,,6
271,3,question_attr_1,Is there a Paramedic with tablet in hand?,yes,1,Paramedic,,6
271,3,question_attr_2,Is there a Paramedic with tattoos on arm?,yes,1,Paramedic,,6
271,3,question_attr_3,Is there a Paramedic wearing anklet?,yes,1,Paramedic,,6
271,3,question_attr_4,Is there a Paramedic wearing glasses?,yes,1,Paramedic,,6
271,3,question_count,Are there four Paramedics?,no,0,Paramedic,,6
271,3,question_interaction_1,Is the Paramedic with tablet in hand Bowing to the Paramedic with tattoos on arm?,yes,1,Paramedic,,6
271,3,question_interaction_2,Is the Paramedic wearing anklet shaking hands with the Paramedic wearing glasses?,yes,1,Paramedic,,6
271,4,question_attr_1,Is there a Paramedic with tablet in hand?,yes,1,Paramedic,,6
271,4,question_attr_2,Is there a Paramedic with tattoos on arm?,yes,1,Paramedic,,6
271,4,question_attr_3,Is there a Paramedic wearing anklet?,yes,1,Paramedic,,6
271,4,question_attr_4,Is there a Paramedic wearing glasses?,yes,1,Paramedic,,6
271,4,question_count,Are there four Paramedics?,yes,1,Paramedic,,6
271,4,question_interaction_1,Is the Paramedic with tablet in hand Bowing to the Paramedic with tattoos on arm?,yes,1,Paramedic,,6
271,4,question_interaction_2,Is the Paramedic wearing anklet shaking hands with the Paramedic wearing glasses?,yes,1,Paramedic,,6
278,1,question_attr_1,Is there a Nurse with soda can in hand?,no,0,Nurse,,6
278,1,question_attr_2,Is there a Nurse with goatee?,no,0,Nurse,,6
278,1,question_attr_3,Is there a Nurse is tired?,no,0,Nurse,,6
278,1,question_attr_4,Is there a Nurse is joyful?,no,0,Nurse,,6
278,1,question_count,Are there four Nurses?,no,0,Nurse,,6
278,1,question_interaction_1,"Is the Nurse with soda can in hand Arguing face-to-face, with expressive hand gestures with the Nurse with goatee?",yes,1,Nurse,,6
278,1,question_interaction_2,Is the Nurse is tired Shaking hands with the Nurse is joyful?,no,0,Nurse,,6
278,2,question_attr_1,Is there a Nurse with soda can in hand?,no,0,Nurse,,6
278,2,question_attr_2,Is there a Nurse with goatee?,no,0,Nurse,,6
278,2,question_attr_3,Is there a Nurse is tired?,no,0,Nurse,,6
278,2,question_attr_4,Is there a Nurse is joyful?,no,0,Nurse,,6
278,2,question_count,Are there four Nurses?,no,0,Nurse,,6
278,2,question_interaction_1,"Is the Nurse with soda can in hand Arguing face-to-face, with expressive hand gestures with the Nurse with goatee?",yes,1,Nurse,,6
278,2,question_interaction_2,Is the Nurse is tired Shaking hands with the Nurse is joyful?,no,0,Nurse,,6
278,3,question_attr_1,Is there a Nurse with soda can in hand?,no,0,Nurse,,6
278,3,question_attr_2,Is there a Nurse with goatee?,no,0,Nurse,,6
278,3,question_attr_3,Is there a Nurse is tired?,no,0,Nurse,,6
278,3,question_attr_4,Is there a Nurse is joyful?,yes,1,Nurse,,6
278,3,question_count,Are there four Nurses?,no,0,Nurse,,6
278,3,question_interaction_1,"Is the Nurse with soda can in hand Arguing face-to-face, with expressive hand gestures with the Nurse with goatee?",yes,1,Nurse,,6
278,3,question_interaction_2,Is the Nurse is tired Shaking hands with the Nurse is joyful?,no,0,Nurse,,6
278,4,question_attr_1,Is there a Nurse with soda can in hand?,no,0,Nurse,,6
278,4,question_attr_2,Is there a Nurse with goatee?,no,0,Nurse,,6
278,4,question_attr_3,Is there a Nurse is tired?,no,0,Nurse,,6
278,4,question_attr_4,Is there a Nurse is joyful?,yes,1,Nurse,,6
278,4,question_count,Are there four Nurses?,yes,1,Nurse,,6
278,4,question_interaction_1,"Is the Nurse with soda can in hand Arguing face-to-face, with expressive hand gestures with the Nurse with goatee?",yes,1,Nurse,,6
278,4,question_interaction_2,Is the Nurse is tired Shaking hands with the Nurse is joyful?,no,0,Nurse,,6
288,1,question_attr_1,Is there a Construction Worker with ponytail hair?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,1,question_attr_2,Is there a Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,1,question_attr_3,Is there a Construction Worker with goatee?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,1,question_attr_4,Is there a Construction Worker with suitcase in hand?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,1,question_count,Are there four Construction Workers?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,1,question_interaction_1,Is the Construction Worker with ponytail hair one person turning their back on the other while they are speaking with the Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,1,question_interaction_2,Is the Construction Worker with goatee one person shouting while the other looks away with the Construction Worker with suitcase in hand?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,2,question_attr_1,Is there a Construction Worker with ponytail hair?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,2,question_attr_2,Is there a Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,2,question_attr_3,Is there a Construction Worker with goatee?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,2,question_attr_4,Is there a Construction Worker with suitcase in hand?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,2,question_count,Are there four Construction Workers?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,2,question_interaction_1,Is the Construction Worker with ponytail hair one person turning their back on the other while they are speaking with the Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,2,question_interaction_2,Is the Construction Worker with goatee one person shouting while the other looks away with the Construction Worker with suitcase in hand?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,3,question_attr_1,Is there a Construction Worker with ponytail hair?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,3,question_attr_2,Is there a Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,3,question_attr_3,Is there a Construction Worker with goatee?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,3,question_attr_4,Is there a Construction Worker with suitcase in hand?,yes,1,Construction Worker (often includes high-visibility safety gear),,6
288,3,question_count,Are there four Construction Workers?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,3,question_interaction_1,Is the Construction Worker with ponytail hair one person turning their back on the other while they are speaking with the Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,3,question_interaction_2,Is the Construction Worker with goatee one person shouting while the other looks away with the Construction Worker with suitcase in hand?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,4,question_attr_1,Is there a Construction Worker with ponytail hair?,yes,1,Construction Worker (often includes high-visibility safety gear),,6
288,4,question_attr_2,Is there a Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,4,question_attr_3,Is there a Construction Worker with goatee?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,4,question_attr_4,Is there a Construction Worker with suitcase in hand?,yes,1,Construction Worker (often includes high-visibility safety gear),,6
288,4,question_count,Are there four Construction Workers?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,4,question_interaction_1,Is the Construction Worker with ponytail hair one person turning their back on the other while they are speaking with the Construction Worker is crying?,no,0,Construction Worker (often includes high-visibility safety gear),,6
288,4,question_interaction_2,Is the Construction Worker with goatee one person shouting while the other looks away with the Construction Worker with suitcase in hand?,no,0,Construction Worker (often includes high-visibility safety gear),,6
293,1,question_attr_1,Is there a Barista with laptop in hand?,no,0,Barista,,6
293,1,question_attr_2,Is there a Barista wearing Winter gloves?,no,0,Barista,,6
293,1,question_attr_3,Is there a Barista wearing piercings on ears?,yes,1,Barista,,6
293,1,question_attr_4,Is there a Barista with black hair?,no,0,Barista,,6
293,1,question_count,Are there four Baristas?,no,0,Barista,,6
293,1,question_interaction_1,"Is the Barista with laptop in hand arguing face-to-face, with expressive hand gestures with the Barista wearing Winter gloves?",no,0,Barista,,6
293,1,question_interaction_2,Is the Barista wearing piercings on ears one person placing a comforting hand on the other's shoulder or back with the Barista with black hair?,yes,1,Barista,,6
293,2,question_attr_1,Is there a Barista with laptop in hand?,no,0,Barista,,6
293,2,question_attr_2,Is there a Barista wearing Winter gloves?,yes,1,Barista,,6
293,2,question_attr_3,Is there a Barista wearing piercings on ears?,yes,1,Barista,,6
293,2,question_attr_4,Is there a Barista with black hair?,no,0,Barista,,6
293,2,question_count,Are there four Baristas?,no,0,Barista,,6
293,2,question_interaction_1,"Is the Barista with laptop in hand arguing face-to-face, with expressive hand gestures with the Barista wearing Winter gloves?",yes,1,Barista,,6
293,2,question_interaction_2,Is the Barista wearing piercings on ears one person placing a comforting hand on the other's shoulder or back with the Barista with black hair?,no,0,Barista,,6
